Student_ID,Full_Name,Date_of_Birth,Grade_Level,,email_id
S03009,Theresa Fischer,10-09-2009,Grade 4,,sudharaju434@gmail.com
S03010,Vanessa Moran,03-04-2006,Grade 5,,sudharaju434@gmail.com
S03011,christopher stanley,11-12-2013,Grade 3,,sudharaju434@gmail.com
S03012,Jeffrey Irwin,07-26-2008,Grade 1,,sudharaju434@gmail.com
S03013,Leonard Bird,20-03-2010,Grade 1,,sudharaju434@gmail.com
S03014,Seth Villa,28-03-2010,Grade 4,,sudharaju434@gmail.com
S03015,David Glover,03-08-2018,Grade 4,,sudharaju434@gmail.com
S03016,Dana Moore,08-11-2016,Grade 2,,sudharaju434@gmail.com
S03017,Ronald Williams,07-03-2012,Grade 5,,sudharaju434@gmail.com
S03018,Victoria Alexander PhD,20-07-2006,Grade 2,,sudharaju434@gmail.com
S03019,David Weeks,04-04-2015,Grade 1,,sudharaju434@gmail.com
S03020,Andrew Zamora,13-10-2018,Grade 3,,sudharaju434@gmail.com
S03021,kayla wilson,07-12-2016,Grade 5,,sudharaju434@gmail.com
S03022,Jamie Miller,18-08-2006,Grade 1,,sudharaju434@gmail.com
S03023,Brandon Russell,25-05-2015,Grade 5,,sudharaju434@gmail.com
S03024,Danielle Ramirez,03-04-2006,Grade 2,,sudharaju434@gmail.com
S03025,Donna Morris,06-08-2008,Grade 1,,sudharaju434@gmail.com
S03026,Jerome Wallace,01-03-2013,Grade 1,,sudharaju434@gmail.com
S03027,Anthony Thompson,29-01-2019,Grade 5,,sudharaju434@gmail.com
S03028,kathleen mcdonald,18-05-2011,Grade 5,,sudharaju434@gmail.com
S03029,robert mccoy,23-03-2011,Grade 4,,sudharaju434@gmail.com
S03030,Tracy Morris,14-04-2011,Grade 3,,sudharaju434@gmail.com
S03031,Elizabeth Miller,09-05-2016,Grade 1,,sudharaju434@gmail.com
S03032,Stephanie Lin,06-11-2014,Grade 5,,sudharaju434@gmail.com
S03033,Julia Klein,14-12-2014,Grade 3,,sudharaju434@gmail.com
S03034,Michael Avila,02-10-2012,Grade 1,,sudharaju434@gmail.com
S03035,michelle stone,10-10-2017,Grade 2,,sudharaju434@gmail.com
S03036,Kelly Johnson,14-11-2012,Grade 1,,sudharaju434@gmail.com
S03037,Calvin Morgan,16-12-2008,Grade 4,,sudharaju434@gmail.com
S03038,Scott Lucas,24-07-2018,Grade 1,,sudharaju434@gmail.com
S03039,Michael Jones,19-08-2015,Grade 1,,sudharaju434@gmail.com
S03040,Ronald Brown,05-10-2014,Grade 2,,sudharaju434@gmail.com
S03041,Leslie Odonnell,30-12-2009,Grade 3,,sudharaju434@gmail.com
S03042,Mindy Thompson,17-05-2014,Grade 4,,sudharaju434@gmail.com
S03043,Scott Brewer,24-09-2008,Grade 5,,sudharaju434@gmail.com
S03044,Jackie Owens,12-07-2018,Grade 2,,sudharaju434@gmail.com
S03045,Eric Downs,17-11-2006,Grade 5,,sudharaju434@gmail.com
S03046,Rebecca Carlson,19-12-2006,Grade 4,,sudharaju434@gmail.com
S03047,Jason Hill,14-11-2016,Grade 1,,sudharaju434@gmail.com
S03048,Kathy Hernandez,17-11-2018,Grade 1,,sudharaju434@gmail.com
S03049,Sarah Gonzales,07-12-2008,Grade 5,,sudharaju434@gmail.com
S03050,Kim Hill,22-04-2017,Grade 3,,sudharaju434@gmail.com
S03051,Frances Hernandez,31-08-2013,Grade 5,,sudharaju434@gmail.com
S03052,Bradley Jacobs,04-10-2009,Grade 5,,sudharaju434@gmail.com
S03053,Thomas Harmon,10-01-2019,Grade 5,,sudharaju434@gmail.com
S03054,Brenda Jones,03-03-2013,Grade 1,,sudharaju434@gmail.com
S03055,Tara Buchanan,23-10-2006,Grade 4,,sudharaju434@gmail.com
S03056,Brad Jacobs,20-02-2013,Grade 5,,sudharaju434@gmail.com
S03057,Sarah Hodge,07-04-2007,Grade 4,,sudharaju434@gmail.com
S03058,Julia Morales,12-12-2015,Grade 2,,sudharaju434@gmail.com
S03059,Kelly Taylor,22-03-2006,Grade 5,,sudharaju434@gmail.com
S03060,Toni Williams,11-11-2009,Grade 1,,sudharaju434@gmail.com
S03061,Heidi Cooley,10-04-2008,Grade 4,,sudharaju434@gmail.com
S03062,Audrey Jones,23-05-2009,Grade 5,,sudharaju434@gmail.com
S03063,Thomas Bean,27-01-2017,Grade 1,,sudharaju434@gmail.com
S03064,bryan pineda,18-02-2012,Grade 2,,sudharaju434@gmail.com
S03065,Joseph Campbell,24-10-2009,Grade 1,,sudharaju434@gmail.com
S03066,Valerie Fowler,16-09-2016,Grade 5,,sudharaju434@gmail.com
S03067,Haley Hansen,02-07-2009,Grade 2,,sudharaju434@gmail.com
S03068,Rebecca Brock,11-04-2008,Grade 1,,sudharaju434@gmail.com
S03069,Michael Lewis,01-08-2015,Grade 4,,sudharaju434@gmail.com
S03070,Nicholas Carpenter,19-02-2007,Grade 2,,sudharaju434@gmail.com
S03071,Jacob Gardner,23-07-2008,Grade 5,,sudharaju434@gmail.com
S03072,Linda Kerr,22-10-2011,Grade 1,,sudharaju434@gmail.com
S03073,Kathy Anderson,19-08-2006,Grade 2,,sudharaju434@gmail.com
S03074,Madison Garcia,02-09-2018,Grade 5,,sudharaju434@gmail.com
S03075,Paul Morris,18-10-2010,Grade 3,,sudharaju434@gmail.com
S03076,Jackson Flores,15-05-2015,Grade 4,,sudharaju434@gmail.com
S03077,Glenn Andrews,02-06-2012,Grade 5,,sudharaju434@gmail.com
S03078,amber lang,14-05-2014,Grade 2,,sudharaju434@gmail.com
S03079,Samuel Hardy,18-07-2014,Grade 1,,sudharaju434@gmail.com
S03080,Corey Hernandez,18-11-2008,Grade 4,,sudharaju434@gmail.com
S03081,Andrew Miller,04-11-2007,Grade 4,,sudharaju434@gmail.com
S03082,Jamie Bauer,22-12-2009,Grade 4,,sudharaju434@gmail.com
S03083,John Montes,02-01-2010,Grade 3,,sudharaju434@gmail.com
S03084,Shawn Smith,15-05-2012,Grade 4,,sudharaju434@gmail.com
S03085,Lisa Molina,23-05-2012,Grade 5,,sudharaju434@gmail.com
S03086,Gregory Taylor,05-08-2013,Grade 3,,sudharaju434@gmail.com
S03087,Jill King,05-12-2011,Grade 4,,sudharaju434@gmail.com
S03088,Mary Bird,17-07-2016,Grade 3,,sudharaju434@gmail.com
S03089,jonathon price,22-03-2008,Grade 1,,sudharaju434@gmail.com
S03090,Richard Wiley,03-05-2007,Grade 5,,sudharaju434@gmail.com
S03091,Chad Robinson,11-04-2009,Grade 3,,sudharaju434@gmail.com
S03092,Rick Mcdonald,06-05-2018,Grade 4,,sudharaju434@gmail.com
S03093,Gail Martinez,09-11-2009,Grade 3,,sudharaju434@gmail.com
S03094,Stephen Brown,07-12-2013,Grade 4,,sudharaju434@gmail.com
S03095,Cristian Campbell,05-03-2011,Grade 2,,sudharaju434@gmail.com
S03096,Diana Baird,06-08-2010,Grade 1,,sudharaju434@gmail.com
S03097,Jennifer Mitchell,02-12-2018,Grade 4,,sudharaju434@gmail.com
S03098,Jessica Thompson,24-06-2018,Grade 4,,sudharaju434@gmail.com
S03099,Mark White,01-06-2014,Grade 4,,sudharaju434@gmail.com
S03100,Jose Vincent,13-08-2006,Grade 2,,sudharaju434@gmail.com
S03101,Melissa Smith,11-06-2006,Grade 5,,sudharaju434@gmail.com
S03102,Sandra Ford,02-08-2014,Grade 4,,sudharaju434@gmail.com
S03103,Andrew Foster,13-06-2017,Grade 3,,sudharaju434@gmail.com
S03104,charles jones,12-20-2015,Grade 1,,sudharaju434@gmail.com
S03105,Randy Lewis,29-01-2014,Grade 5,,sudharaju434@gmail.com
S03106,Deborah Patton,08-04-2017,Grade 3,,sudharaju434@gmail.com
S03107,Rachel Barker,09-09-2018,Grade 5,,sudharaju434@gmail.com
S03108,Kelly Smith,17-03-2018,Grade 5,,sudharaju434@gmail.com
S03109,Michael Hendricks,31-12-2012,Grade 1,,sudharaju434@gmail.com
S03110,Julie Hill,14-03-2010,Grade 5,,sudharaju434@gmail.com
S03111,Sydney Leblanc,19-06-2013,Grade 1,,sudharaju434@gmail.com
S03112,Kaylee Moore,04-05-2017,Grade 4,,sudharaju434@gmail.com
S03113,Cheryl Ramirez,12-08-2011,Grade 3,,sudharaju434@gmail.com
S03114,Mikayla Carter,24-12-2006,Grade 3,,sudharaju434@gmail.com
S03115,Ross Lynn,25-02-2016,Grade 2,,sudharaju434@gmail.com
S03116,Kara Taylor,09-10-2008,Grade 5,,sudharaju434@gmail.com
S03117,Joann Jordan,12-02-2017,Grade 3,,sudharaju434@gmail.com
S03118,Lauren Webster,13-09-2011,Grade 3,,sudharaju434@gmail.com
S03119,danielle allen,11-11-2018,Grade 3,,sudharaju434@gmail.com
S03120,Sarah Browning,17-03-2009,Grade 5,,sudharaju434@gmail.com
S03121,Aaron Elliott,10-17-2018,Grade 4,,sudharaju434@gmail.com
S03122,Katherine Gutierrez,11-10-2009,Grade 3,,sudharaju434@gmail.com
S03123,Robin Snyder,27-04-2012,Grade 1,,sudharaju434@gmail.com
S03124,Roberta Sanchez,11-08-2007,Grade 4,,sudharaju434@gmail.com
S03125,Tyler Valencia,14-10-2011,Grade 1,,sudharaju434@gmail.com
S03126,Joe Dunn,23-05-2010,Grade 3,,sudharaju434@gmail.com
S03127,Tyler Floyd,25-02-2013,Grade 5,,sudharaju434@gmail.com
S03128,Allison Villanueva,10-05-2017,Grade 4,,sudharaju434@gmail.com
S03129,erica watson,01-11-2008,Grade 2,,sudharaju434@gmail.com
S03130,Julie Mills,18-01-2012,Grade 4,,sudharaju434@gmail.com
S03131,Manuel Smith,09-04-2018,Grade 2,,sudharaju434@gmail.com
S03132,Kayla Garza,24-03-2014,Grade 1,,sudharaju434@gmail.com
S03133,Gabriel Brown,12-03-2017,Grade 5,,sudharaju434@gmail.com
S03134,Marissa Howe,03-12-2014,Grade 1,,sudharaju434@gmail.com
S03135,Ryan Santos,08-22-2012,Grade 1,,sudharaju434@gmail.com
S03136,Deanna Delacruz,23-11-2015,Grade 5,,sudharaju434@gmail.com
S03137,elizabeth young,07-05-2010,Grade 1,,sudharaju434@gmail.com
S03138,Michael Navarro,04-04-2008,Grade 5,,sudharaju434@gmail.com
S03139,Tiffany Burns,11-07-2014,Grade 4,,sudharaju434@gmail.com
S03140,Brian Daniels,19-04-2013,Grade 2,,sudharaju434@gmail.com
S03141,Lori Murphy,21-06-2008,Grade 2,,sudharaju434@gmail.com
S03142,Susan Gonzalez,21-12-2017,Grade 2,,sudharaju434@gmail.com
S03143,Bethany West,06-09-2018,Grade 1,,sudharaju434@gmail.com
S03144,Courtney Alexander,13-11-2009,Grade 1,,sudharaju434@gmail.com
S03145,Mark Lewis,22-12-2016,Grade 1,,sudharaju434@gmail.com
S03146,Manuel Blake,02-02-2014,Grade 3,,sudharaju434@gmail.com
S03147,Brian Thornton,07-21-2013,Grade 1,,sudharaju434@gmail.com
S03148,Amber Taylor,15-05-2018,Grade 3,,sudharaju434@gmail.com
S03149,Dennis Hampton,02-12-2009,Grade 3,,sudharaju434@gmail.com
S03150,Tina Cooley,04-02-2019,Grade 4,,sudharaju434@gmail.com
S03151,Sally Yang,09-11-2009,Grade 1,,sudharaju434@gmail.com
S03152,Jacqueline Mills,07-04-2014,Grade 1,,sudharaju434@gmail.com
S03153,Cynthia Martin,03-07-2018,Grade 2,,sudharaju434@gmail.com
S03154,Tracy Clark,24-04-2013,Grade 5,,sudharaju434@gmail.com
S03155,Michelle Hansen,22-02-2014,Grade 2,,sudharaju434@gmail.com
S03156,Nathaniel Torres DDS,07-06-2009,Grade 1,,sudharaju434@gmail.com
S03157,Anthony Greer,03-06-2013,Grade 1,,sudharaju434@gmail.com
S03158,Joanna Morales,03-16-2007,Grade 4,,sudharaju434@gmail.com
S03159,Jenna Matthews,06-03-2013,Grade 5,,sudharaju434@gmail.com
S03160,steven smith,08-09-2007,Grade 2,,sudharaju434@gmail.com
S03161,Joshua Wright,28-03-2017,Grade 4,,sudharaju434@gmail.com
S03162,Angela Medina,30-01-2011,Grade 5,,sudharaju434@gmail.com
S03163,david richardson,19-01-2014,Grade 3,,sudharaju434@gmail.com
S03164,Wendy Horne,29-05-2006,Grade 3,,sudharaju434@gmail.com
S03165,George Brown,14-01-2009,Grade 5,,sudharaju434@gmail.com
S03166,Stacie Campbell,29-11-2012,Grade 2,,sudharaju434@gmail.com
S03167,Jonathan Waters,30-07-2013,Grade 5,,sudharaju434@gmail.com
S03168,Derek Bailey,17-02-2014,Grade 1,,sudharaju434@gmail.com
S03169,amanda aguilar,29-02-2012,Grade 2,,sudharaju434@gmail.com
S03170,Gabriel Mcgrath,22-04-2017,Grade 3,,sudharaju434@gmail.com
S03171,Jason Fowler,19-12-2014,Grade 1,,sudharaju434@gmail.com
S03172,Dr. Jack Gonzalez,24-02-2019,Grade 3,,sudharaju434@gmail.com
S03173,Jamie Vaughn,25-12-2008,Grade 2,,sudharaju434@gmail.com
S03174,Danny Johnson,19-04-2006,Grade 4,,sudharaju434@gmail.com
S03175,Angela Harris,01-06-2012,Grade 5,,sudharaju434@gmail.com
S03176,Ronald Boyd DDS,17-06-2012,Grade 2,,sudharaju434@gmail.com
S03177,Tammy Austin,21-01-2016,Grade 3,,sudharaju434@gmail.com
S03178,Jeffrey Velazquez,24-05-2006,Grade 3,,sudharaju434@gmail.com
S03179,Matthew Cox,26-04-2006,Grade 5,,sudharaju434@gmail.com
S03180,Andrew Myers,18-01-2015,Grade 2,,sudharaju434@gmail.com
S03181,Joseph Greene,09-01-2012,Grade 4,,sudharaju434@gmail.com
S03182,John Henderson,22-12-2012,Grade 2,,sudharaju434@gmail.com
S03183,Raymond Mitchell,21-11-2010,Grade 2,,sudharaju434@gmail.com
S03184,Blake Hill,01-08-2014,Grade 3,,sudharaju434@gmail.com
S03185,Eric Logan,07-04-2010,Grade 5,,sudharaju434@gmail.com
S03186,Jamie Gray,18-11-2013,Grade 4,,sudharaju434@gmail.com
S03187,Michael James,20-05-2009,Grade 1,,sudharaju434@gmail.com
S03188,Adam Williams,12-15-2015,Grade 1,,sudharaju434@gmail.com
S03189,Elizabeth Chang,06-08-2007,Grade 3,,sudharaju434@gmail.com
S03190,Kimberly Clark,20-08-2018,Grade 2,,sudharaju434@gmail.com
S03191,Deborah Hill,29-03-2009,Grade 4,,sudharaju434@gmail.com
S03192,Phillip Mccall,24-07-2008,Grade 3,,sudharaju434@gmail.com
S03193,alfred flowers,26-01-2008,Grade 4,,sudharaju434@gmail.com
S03194,Katherine Gutierrez,26-10-2007,Grade 2,,sudharaju434@gmail.com
S03195,matthew graves,31-03-2015,Grade 3,,sudharaju434@gmail.com
S03196,George Vazquez,27-07-2018,Grade 4,,sudharaju434@gmail.com
S03197,Joshua Jenkins,13-05-2013,Grade 2,,sudharaju434@gmail.com
S03198,Daniel Sawyer,25-01-2011,Grade 3,,sudharaju434@gmail.com
S03199,Christopher Baker,18-08-2008,Grade 5,,sudharaju434@gmail.com
S03200,Doris Jones,11-10-2011,Grade 1,,sudharaju434@gmail.com
S03201,John Lyons,22-07-2016,Grade 1,,sudharaju434@gmail.com
S03202,David Blankenship,11-01-2008,Grade 2,,sudharaju434@gmail.com
S03203,Nathan Garner,28-01-2019,Grade 1,,sudharaju434@gmail.com
S03204,Andrew Buchanan,27-09-2008,Grade 2,,sudharaju434@gmail.com
S03205,Joseph Peters,14-09-2015,Grade 3,,sudharaju434@gmail.com
S03206,Daniel Reynolds,16-06-2017,Grade 1,,sudharaju434@gmail.com
S03207,Robert Williamson,12-07-2016,Grade 3,,sudharaju434@gmail.com
S03208,Justin Becker,31-12-2016,Grade 4,,sudharaju434@gmail.com
S03209,Jasmine Brady,09-09-2011,Grade 4,,sudharaju434@gmail.com
S03210,Holly Poole,18-02-2015,Grade 2,,sudharaju434@gmail.com
S03211,Debbie Hodge,19-11-2011,Grade 2,,sudharaju434@gmail.com
S03212,Tiffany Hall,18-02-2011,Grade 4,,sudharaju434@gmail.com
S03213,Aaron Lara,01-02-2011,Grade 5,,sudharaju434@gmail.com
S03214,douglas williams,29-01-2009,Grade 5,,sudharaju434@gmail.com
S03215,Dr. Julie Davis,02-10-2008,Grade 1,,sudharaju434@gmail.com
S03216,Robert Phillips,24-09-2009,Grade 1,,sudharaju434@gmail.com
S03217,Diane Nichols,26-02-2010,Grade 4,,sudharaju434@gmail.com
S03218,Mr. Alexander Rosario,06-04-2016,Grade 4,,sudharaju434@gmail.com
S03219,Kim Miles,30-05-2014,Grade 1,,sudharaju434@gmail.com
S03220,Steve Henderson,06-08-2013,Grade 5,,sudharaju434@gmail.com
S03221,jamie hester,19-04-2014,Grade 4,,sudharaju434@gmail.com
S03222,Tracy Hobbs,30-10-2007,Grade 2,,sudharaju434@gmail.com
S03223,Julia Garrett,10-04-2014,Grade 2,,sudharaju434@gmail.com
S03224,gregory evans,18-05-2013,Grade 4,,sudharaju434@gmail.com
S03225,Lauren Rhodes,03-04-2018,Grade 1,,sudharaju434@gmail.com
S03226,Jack Johnson,23-11-2012,Grade 5,,sudharaju434@gmail.com
S03227,Kathy Chaney,17-03-2017,Grade 1,,sudharaju434@gmail.com
S03228,Mary Carter,30-08-2012,Grade 4,,sudharaju434@gmail.com
S03229,Kathryn Gonzalez,04-02-2015,Grade 1,,sudharaju434@gmail.com
S03230,Zachary Moore,30-07-2012,Grade 4,,sudharaju434@gmail.com
S03231,Teresa Harrell,05-03-2017,Grade 5,,sudharaju434@gmail.com
S03232,Adriana Silva,18-11-2014,Grade 5,,sudharaju434@gmail.com
S03233,Whitney Lopez,03-12-2011,Grade 4,,sudharaju434@gmail.com
S03234,Janice Mcgee,25-11-2016,Grade 2,,sudharaju434@gmail.com
S03235,Dana Brooks,22-07-2006,Grade 3,,sudharaju434@gmail.com
S03236,Gabriel Frye,05-04-2013,Grade 3,,sudharaju434@gmail.com
S03237,Zachary Tanner,12-08-2009,Grade 3,,sudharaju434@gmail.com
S03238,michelle osborne,13-05-2012,Grade 3,,sudharaju434@gmail.com
S03239,Joseph James,14-03-2008,Grade 2,,sudharaju434@gmail.com
S03240,Chelsey Short,19-01-2009,Grade 2,,sudharaju434@gmail.com
S03241,Tiffany Brown,08-23-2008,Grade 5,,sudharaju434@gmail.com
S03242,Mary Andrews,21-11-2012,Grade 5,,sudharaju434@gmail.com
S03243,Jason West,03-01-2015,Grade 4,,sudharaju434@gmail.com
S03244,Terri Willis,13-07-2014,Grade 1,,sudharaju434@gmail.com
S03245,Jason Jenkins,19-01-2008,Grade 1,,sudharaju434@gmail.com
S03246,Pamela Schmidt,21-11-2013,Grade 3,,sudharaju434@gmail.com
S03247,Tammie Hopkins,26-09-2017,Grade 3,,sudharaju434@gmail.com
S03248,susan griffith,10-06-2011,Grade 5,,sudharaju434@gmail.com
S03249,Daniel Rush,04-24-2007,Grade 2,,sudharaju434@gmail.com
S03250,Ashley Olsen,19-11-2014,Grade 1,,sudharaju434@gmail.com
S03251,Anna Maldonado,12-20-2006,Grade 2,,sudharaju434@gmail.com
S03252,Jennifer Garner,06-04-2015,Grade 3,,sudharaju434@gmail.com
S03253,Denise Wagner,24-07-2012,Grade 2,,sudharaju434@gmail.com
S03254,andrew bailey,25-06-2009,Grade 1,,sudharaju434@gmail.com
S03255,Janet Mitchell,19-12-2016,Grade 5,,sudharaju434@gmail.com
S03256,Brittany Peterson,13-09-2006,Grade 2,,sudharaju434@gmail.com
S03257,Lindsey Lee,21-03-2017,Grade 2,,sudharaju434@gmail.com
S03258,Nicholas Young,02-02-2015,Grade 1,,sudharaju434@gmail.com
S03259,Cynthia Walker,30-05-2015,Grade 4,,sudharaju434@gmail.com
S03260,bryan butler,10-02-2012,Grade 4,,sudharaju434@gmail.com
S03261,Robert Sullivan,29-05-2014,Grade 4,,sudharaju434@gmail.com
S03262,Janice Jones,06-17-2014,Grade 5,,sudharaju434@gmail.com
S03263,Amy Andrade,06-23-2007,Grade 1,,sudharaju434@gmail.com
S03264,Robert Scott,28-03-2008,Grade 5,,sudharaju434@gmail.com
S03265,Andrew Lopez,11-26-2015,Grade 1,,sudharaju434@gmail.com
S03266,Stephen Wilson,28-12-2006,Grade 1,,sudharaju434@gmail.com
S03267,Monica Smith,25-06-2017,Grade 1,,sudharaju434@gmail.com
S03268,Erica Zuniga,01-16-2015,Grade 4,,sudharaju434@gmail.com
S03269,Ashley May,17-12-2008,Grade 1,,sudharaju434@gmail.com
S03270,Rebecca Weaver,28-10-2007,Grade 1,,sudharaju434@gmail.com
S03271,Miguel Wade,05-02-2007,Grade 4,,sudharaju434@gmail.com
S03272,Ashley Johnson,06-07-2011,Grade 2,,sudharaju434@gmail.com
S03273,terry matthews,06-06-2007,Grade 2,,sudharaju434@gmail.com
S03274,Caitlin Thompson,21-01-2018,Grade 3,,sudharaju434@gmail.com
S03275,Holly Dennis,17-07-2018,Grade 2,,sudharaju434@gmail.com
S03276,Dustin Wells,28-06-2018,Grade 4,,sudharaju434@gmail.com
S03277,Ana Wong,07-09-2011,Grade 3,,sudharaju434@gmail.com
S03278,Alex Chen,08-01-2015,Grade 1,,sudharaju434@gmail.com
S03279,Amy Hodges,15-12-2006,Grade 4,,sudharaju434@gmail.com
S03280,Laura Rodriguez,12-05-2013,Grade 4,,sudharaju434@gmail.com
S03281,Matthew Conner,29-02-2008,Grade 4,,sudharaju434@gmail.com
S03282,Roberta Mills,13-02-2009,Grade 3,,sudharaju434@gmail.com
S03283,Edward Jacobson,12-21-2006,Grade 5,,sudharaju434@gmail.com
S03284,Michelle Wright,30-11-2018,Grade 4,,sudharaju434@gmail.com
S03285,Mrs. Emily Evans,18-02-2018,Grade 5,,sudharaju434@gmail.com
S03286,Natalie Kennedy,27-01-2010,Grade 4,,sudharaju434@gmail.com
S03287,Julia Jones,28-05-2006,Grade 4,,sudharaju434@gmail.com
S03288,Michelle Kelley,13-03-2012,Grade 5,,sudharaju434@gmail.com
S03289,Mr. Alejandro Gross Jr.,07-04-2012,Grade 3,,sudharaju434@gmail.com
S03290,Laurie Miller,03-09-2016,Grade 4,,sudharaju434@gmail.com
S03291,James Brown,21-04-2007,Grade 2,,sudharaju434@gmail.com
S03292,Richard Quinn,03-10-2009,Grade 2,,sudharaju434@gmail.com
S03293,Karina Higgins,19-09-2014,Grade 4,,sudharaju434@gmail.com
S03294,Jonathan Horne,31-01-2009,Grade 5,,sudharaju434@gmail.com
S03295,Matthew Burns,06-18-2006,Grade 4,,sudharaju434@gmail.com
S03296,alicia guzman,07-17-2014,Grade 4,,sudharaju434@gmail.com
S03297,Kevin Kennedy,26-03-2016,Grade 5,,sudharaju434@gmail.com
S03298,Judy Sullivan,01-04-2008,Grade 5,,sudharaju434@gmail.com
S03299,Samantha Hunt,13-11-2015,Grade 5,,sudharaju434@gmail.com
S03300,Ryan Coleman,24-09-2012,Grade 4,,sudharaju434@gmail.com
S03301,Ruth White,18-03-2013,Grade 1,,sudharaju434@gmail.com
S03302,Carrie Patterson,28-01-2015,Grade 5,,sudharaju434@gmail.com
S03303,daniel mills,28-09-2006,Grade 1,,sudharaju434@gmail.com
S03304,jamie patton,01-24-2008,Grade 5,,sudharaju434@gmail.com
S03305,Gregory Schneider,23-06-2017,Grade 3,,sudharaju434@gmail.com
S03306,desiree morales,04-06-2014,Grade 2,,sudharaju434@gmail.com
S03307,Shawn Bowers,19-01-2018,Grade 2,,sudharaju434@gmail.com
S03308,Allen West,14-04-2016,Grade 2,,sudharaju434@gmail.com
S03309,Wendy Fowler,31-12-2010,Grade 1,,sudharaju434@gmail.com
S03310,Sherry Taylor,29-04-2008,Grade 4,,sudharaju434@gmail.com
S03311,Nicole Hampton,16-02-2012,Grade 4,,sudharaju434@gmail.com
S03312,Devin Cameron,27-03-2008,Grade 5,,sudharaju434@gmail.com
S03313,Laura Perez,17-12-2014,Grade 5,,sudharaju434@gmail.com
S03314,Mary Hodges,28-03-2008,Grade 4,,sudharaju434@gmail.com
S03315,peggy brown,21-06-2013,Grade 2,,sudharaju434@gmail.com
S03316,Jonathan Lambert,02-05-2015,Grade 2,,sudharaju434@gmail.com
S03317,Richard Rowe,11-08-2013,Grade 2,,sudharaju434@gmail.com
S03318,Sarah Ford,05-03-2010,Grade 4,,sudharaju434@gmail.com
S03319,Christine Bernard,03-03-2012,Grade 3,,sudharaju434@gmail.com
S03320,Jessica Curtis,29-09-2015,Grade 4,,sudharaju434@gmail.com
S03321,Rebekah Cobb,10-08-2017,Grade 2,,sudharaju434@gmail.com
S03322,gregg clements,26-06-2012,Grade 5,,sudharaju434@gmail.com
S03323,Mark Barnett,16-07-2011,Grade 4,,sudharaju434@gmail.com
S03324,James Cruz,12-06-2006,Grade 3,,sudharaju434@gmail.com
S03325,Kimberly Martinez,02-01-2012,Grade 3,,sudharaju434@gmail.com
S03326,Brittany Baker,29-10-2012,Grade 1,,sudharaju434@gmail.com
S03327,Patricia Fernandez,05-12-2009,Grade 4,,sudharaju434@gmail.com
S03328,Thomas Savage,03-07-2007,Grade 3,,sudharaju434@gmail.com
S03329,Cindy Fisher,21-05-2016,Grade 1,,sudharaju434@gmail.com
S03330,Tanner Webb,31-07-2012,Grade 1,,sudharaju434@gmail.com
S03331,Andrea Yates,11-11-2009,Grade 2,,sudharaju434@gmail.com
S03332,Robert Faulkner,22-10-2016,Grade 1,,sudharaju434@gmail.com
S03333,jeffrey randolph,04-08-2014,Grade 1,,sudharaju434@gmail.com
S03334,Randy Schultz,02-06-2008,Grade 3,,sudharaju434@gmail.com
S03335,Sarah Flores,30-08-2016,Grade 5,,sudharaju434@gmail.com
S03336,Dustin Ward,21-02-2013,Grade 1,,sudharaju434@gmail.com
S03337,Kristen Torres,09-06-2008,Grade 3,,sudharaju434@gmail.com
S03338,James Alexander,04-08-2017,Grade 4,,sudharaju434@gmail.com
S03339,Tara Grimes,12-20-2014,Grade 1,,sudharaju434@gmail.com
S03340,Kimberly Shields,28-02-2014,Grade 3,,sudharaju434@gmail.com
S03341,Mr. Christopher Carpenter,09-08-2008,Grade 2,,sudharaju434@gmail.com
S03342,mary hammond,14-02-2014,Grade 5,,sudharaju434@gmail.com
S03343,Jason Rose,22-04-2010,Grade 5,,sudharaju434@gmail.com
S03344,Erica Watson,17-11-2015,Grade 1,,sudharaju434@gmail.com
S03345,Angela Navarro,31-01-2009,Grade 4,,sudharaju434@gmail.com
S03346,Erica Johnson,24-09-2010,Grade 2,,sudharaju434@gmail.com
S03347,Mark Bray,03-05-2017,Grade 1,,sudharaju434@gmail.com
S03348,Sara Wells,18-04-2015,Grade 2,,sudharaju434@gmail.com
S03349,daniel clark,18-02-2013,Grade 1,,sudharaju434@gmail.com
S03350,Dana Garcia,08-11-2010,Grade 1,,sudharaju434@gmail.com
S03351,James Burch,15-09-2015,Grade 3,,sudharaju434@gmail.com
S03352,Nicole Garcia,06-09-2014,Grade 1,,sudharaju434@gmail.com
S03353,George Todd,15-11-2016,Grade 2,,sudharaju434@gmail.com
